MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,Unibet_H,Unibet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Pinnacle_H,Pinnacle_A,William Hill_H,William Hill_A,Marathonbet_H,Marathonbet_A,1xBet_H,1xBet_A,Coolbet_H,Coolbet_A,Betago_H,Betago_A
1938,2015-2016,Afyon Belediye,Ankara D.S.I.,2016-02-04,78,69,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.26,3.65,Na,Na,Na,Na
1939,2015-2016,Akhisar Belediye,Best Balikesir,2016-02-04,82,91,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.97,1.79,Na,Na,Na,Na
1940,2015-2016,Sigortam.net ITU,Adanaspor,2016-02-04,81,63,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.97,1.8,Na,Na,Na,Na
1941,2015-2016,Meliksah,Final Spor,2016-01-04,76,78,Na,Na,Na,Na,1.31,3.3,Na,Na,Na,Na,Na,Na,Na,Na,1.26,3.65,Na,Na,Na,Na
1942,2015-2016,Istanbul DSI,Denizli Basket,2016-01-04,70,88,Na,Na,Na,Na,3.25,1.33,Na,Na,Na,Na,Na,Na,Na,Na,3.75,1.25,Na,Na,Na,Na
1943,2015-2016,Gelisim Koleji,Acibadem Universitesi,2016-01-04,84,92,Na,Na,Na,Na,2.65,1.43,Na,Na,Na,Na,Na,Na,Na,Na,2.9,1.38,Na,Na,Na,Na
1944,2015-2016,Adanaspor,Istanbul DSI,2016-03-27,79,88,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.98,1.4065892570565466,Na,Na,Na,Na
1945,2015-2016,Sakarya BB,Akhisar Belediye,2016-03-26,73,60,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.14,7.6101468624833135,Na,Na,Na,Na
1946,2015-2016,Denizli Basket,Gelisim Koleji,2016-03-26,68,63,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.36,3.5306334371754913,Na,Na,Na,Na
1947,2015-2016,Eskisehir,Afyon Belediye,2016-03-26,75,81,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.13,1.7616408899181208,Na,Na,Na,Na
1948,2015-2016,Best Balikesir,Meliksah,2016-03-26,85,82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.36,3.5306334371754913,Na,Na,Na,Na
1949,2015-2016,Acibadem Universitesi,Socar Spor,2016-03-25,67,70,Na,Na,Na,Na,1.18,4.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1950,2015-2016,Ankara D.S.I.,Tofas,2016-03-25,74,102,Na,Na,Na,Na,4.4,1.18,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1951,2015-2016,Gediz Universitesi,Bandirma Kirmizi,2016-03-25,74,75,Na,Na,Na,Na,1.11,6.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1952,2015-2016,Final Spor,Sigortam.net ITU,2016-03-25,77,67,Na,Na,Na,Na,1.62,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1953,2015-2016,Bandirma Kirmizi,Ankara D.S.I.,2016-03-20,80,70,Na,Na,Na,Na,1.5,2.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1954,2015-2016,Afyon Belediye,Acibadem Universitesi,2016-03-19,85,74,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,4.45,1.2054720303399702,Na,Na,Na,Na
1955,2015-2016,Istanbul DSI,Final Spor,2016-03-19,83,73,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.89,1.4290659150472234,Na,Na,Na,Na
1956,2015-2016,Akhisar Belediye,Gediz Universitesi,2016-03-19,58,63,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.18,1.7265959131949942,Na,Na,Na,Na
1957,2015-2016,Sigortam.net ITU,Best Balikesir,2016-03-19,88,86,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,3.4,1.32398753894081,Na,Na,Na,Na
1958,2015-2016,Meliksah,Sakarya BB,2016-03-18,76,49,Na,Na,Na,Na,2.2,1.62,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1959,2015-2016,Gelisim Koleji,Socar Spor,2016-03-18,91,82,Na,Na,Na,Na,2.1,1.66,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1960,2015-2016,Eskisehir,Bandirma Kirmizi,2016-03-16,75,79,Na,Na,Na,Na,1.26,3.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1961,2015-2016,Acibadem Universitesi,Tofas,2016-03-16,80,86,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.47,1.570347765274334,Na,Na,Na,Na
1962,2015-2016,Ankara D.S.I.,Akhisar Belediye,2016-03-16,88,81,Na,Na,Na,Na,1.8,1.86,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1963,2015-2016,Final Spor,Denizli Basket,2016-03-16,72,61,Na,Na,Na,Na,2.85,1.38,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1964,2015-2016,Sakarya BB,Sigortam.net ITU,2016-03-15,76,72,Na,Na,Na,Na,1.31,3.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1965,2015-2016,Adanaspor,Gelisim Koleji,2016-03-15,70,84,Na,Na,Na,Na,2.5,1.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1966,2015-2016,Socar Spor,Afyon Belediye,2016-03-15,84,76,Na,Na,Na,Na,1.57,2.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1967,2015-2016,Gediz Universitesi,Meliksah,2016-03-15,74,81,Na,Na,Na,Na,1.26,3.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1968,2015-2016,Bandirma Kirmizi,Acibadem Universitesi,2016-03-13,78,94,Na,Na,Na,Na,4.0,1.22,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1969,2015-2016,Denizli Basket,Best Balikesir,2016-12-03,90,82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.42,3.1597685803293283,Na,Na,Na,Na
1970,2015-2016,Tofas,Socar Spor,2016-12-03,62,63,Na,Na,Na,Na,1.05,8.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1971,2015-2016,Adanaspor,Final Spor,2016-12-03,66,64,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.39,1.6069387480669668,Na,Na,Na,Na
1972,2015-2016,Akhisar Belediye,Eskisehir,2016-12-03,95,80,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.92,1.9504266558309633,Na,Na,Na,Na
1973,2015-2016,Sigortam.net ITU,Gediz Universitesi,2016-12-03,69,63,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,3.4,1.32398753894081,Na,Na,Na,Na
1974,2015-2016,Meliksah,Ankara D.S.I.,2016-11-03,77,71,Na,Na,Na,Na,1.76,1.9,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1975,2015-2016,Istanbul DSI,Sakarya BB,2016-11-03,74,78,Na,Na,Na,Na,4.0,1.22,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1976,2015-2016,Gelisim Koleji,Afyon Belediye,2016-11-03,77,85,Na,Na,Na,Na,1.45,2.6,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
1977,2015-2016,Socar Spor,Bandirma Kirmizi,2016-06-03,92,83,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.35,3.04,Na,Na,Na,Na
1978,2015-2016,Sakarya BB,Denizli Basket,2016-05-03,63,66,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.66,2.13,Na,Na,Na,Na
1979,2015-2016,Afyon Belediye,Tofas,2016-05-03,55,90,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,5.8,1.12,Na,Na,Na,Na
1980,2015-2016,Eskisehir,Meliksah,2016-05-03,56,78,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.32,3.3,Na,Na,Na,Na
1981,2015-2016,Best Balikesir,Adanaspor,2016-05-03,81,62,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.26,3.65,Na,Na,Na,Na
1982,2015-2016,Acibadem Universitesi,Akhisar Belediye,2016-04-03,82,75,Na,Na,Na,Na,1.18,4.4,Na,Na,Na,Na,Na,Na,Na,Na,1.15,5.1,Na,Na,Na,Na
1983,2015-2016,Ankara D.S.I.,Sigortam.net ITU,2016-04-03,80,75,Na,Na,Na,Na,1.8,1.86,Na,Na,Na,Na,Na,Na,Na,Na,1.77,1.99,Na,Na,Na,Na
1984,2015-2016,Gediz Universitesi,Istanbul DSI,2016-04-03,84,71,Na,Na,Na,Na,1.18,4.4,Na,Na,Na,Na,Na,Na,Na,Na,1.2,4.4,Na,Na,Na,Na
1985,2015-2016,Final Spor,Gelisim Koleji,2016-04-03,79,62,Na,Na,Na,Na,1.57,2.25,Na,Na,Na,Na,Na,Na,Na,Na,1.6,2.24,Na,Na,Na,Na
1986,2015-2016,Bandirma Kirmizi,Afyon Belediye,2016-02-28,93,107,Na,Na,Na,Na,1.76,1.9,Na,Na,Na,Na,Na,Na,Na,Na,1.95,1.8,Na,Na,Na,Na
1987,2015-2016,Denizli Basket,Gediz Universitesi,2016-02-27,63,54,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.58,2.28,Na,Na,Na,Na
1988,2015-2016,Adanaspor,Sakarya BB,2016-02-27,64,71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,4.7,1.17,Na,Na,Na,Na
1989,2015-2016,Akhisar Belediye,Socar Spor,2016-02-27,72,64,Na,Na,Na,Na,1.43,2.65,Na,Na,Na,Na,Na,Na,Na,Na,1.39,2.88,Na,Na,Na,Na
1990,2015-2016,Sigortam.net ITU,Eskisehir,2016-02-27,86,76,Na,Na,Na,Na,2.95,1.37,Na,Na,Na,Na,Na,Na,Na,Na,2.94,1.38,Na,Na,Na,Na
1991,2015-2016,Meliksah,Acibadem Universitesi,2016-02-26,74,87,Na,Na,Na,Na,3.3,1.31,Na,Na,Na,Na,Na,Na,Na,Na,3.65,1.26,Na,Na,Na,Na
1992,2015-2016,Istanbul DSI,Ankara D.S.I.,2016-02-26,80,75,Na,Na,Na,Na,2.65,1.43,Na,Na,Na,Na,Na,Na,Na,Na,2.93,1.38,Na,Na,Na,Na
1993,2015-2016,Final Spor,Best Balikesir,2016-02-26,74,70,Na,Na,Na,Na,3.3,1.31,Na,Na,Na,Na,Na,Na,Na,Na,3.65,1.26,Na,Na,Na,Na
1994,2015-2016,Gelisim Koleji,Tofas,2016-02-26,80,78,Na,Na,Na,Na,4.4,1.18,Na,Na,Na,Na,Na,Na,Na,Na,5.8,1.12,Na,Na,Na,Na
1995,2015-2016,Tofas,Bandirma Kirmizi,2016-02-22,84,59,Na,Na,Na,Na,1.04,8.75,Na,Na,Na,Na,Na,Na,Na,Na,1.06,8.1,Na,Na,Na,Na
1996,2015-2016,Socar Spor,Meliksah,2016-02-21,81,65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.58,2.28,Na,Na,Na,Na
1997,2015-2016,Sakarya BB,Final Spor,2016-02-20,88,80,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.21,4.15,Na,Na,Na,Na
1998,2015-2016,Afyon Belediye,Akhisar Belediye,2016-02-20,71,72,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.53,2.42,Na,Na,Na,Na
1999,2015-2016,Eskisehir,Istanbul DSI,2016-02-20,76,70,Na,Na,Na,Na,1.11,5.75,Na,Na,Na,Na,Na,Na,Na,Na,1.14,5.3,Na,Na,Na,Na
2000,2015-2016,Best Balikesir,Gelisim Koleji,2016-02-20,88,78,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.48,2.58,Na,Na,Na,Na
2001,2015-2016,Acibadem Universitesi,Sigortam.net ITU,2016-02-19,98,74,Na,Na,Na,Na,1.11,5.75,Na,Na,Na,Na,Na,Na,Na,Na,1.12,5.8,Na,Na,Na,Na
2002,2015-2016,Ankara D.S.I.,Denizli Basket,2016-02-19,72,91,Na,Na,Na,Na,2.1,1.66,Na,Na,Na,Na,Na,Na,Na,Na,2.53,1.49,Na,Na,Na,Na
2003,2015-2016,Gediz Universitesi,Adanaspor,2016-02-19,86,81,Na,Na,Na,Na,1.07,7.5,Na,Na,Na,Na,Na,Na,Na,Na,1.07,7.6,Na,Na,Na,Na
2004,2015-2016,Best Balikesir,Sakarya BB,2016-02-17,78,61,Na,Na,Na,Na,1.76,1.9,Na,Na,Na,Na,Na,Na,Na,Na,1.95,1.8,Na,Na,Na,Na
2005,2015-2016,Meliksah,Afyon Belediye,2016-02-17,82,86,Na,Na,Na,Na,1.76,1.9,Na,Na,Na,Na,Na,Na,Na,Na,1.86,1.89,Na,Na,Na,Na
2006,2015-2016,Akhisar Belediye,Tofas,2016-02-17,80,85,Na,Na,Na,Na,4.4,1.18,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2007,2015-2016,Gelisim Koleji,Bandirma Kirmizi,2016-02-17,93,81,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.67,2.11,Na,Na,Na,Na
2008,2015-2016,Denizli Basket,Eskisehir,2016-02-16,76,80,Na,Na,Na,Na,1.37,2.95,Na,Na,Na,Na,Na,Na,Na,Na,1.23,3.9,Na,Na,Na,Na
2009,2015-2016,Adanaspor,Ankara D.S.I.,2016-02-16,64,65,Na,Na,Na,Na,3.75,1.25,Na,Na,Na,Na,Na,Na,Na,Na,5.4,1.13,Na,Na,Na,Na
2010,2015-2016,Istanbul DSI,Acibadem Universitesi,2016-02-16,74,83,Na,Na,Na,Na,5.75,1.11,Na,Na,Na,Na,Na,Na,Na,Na,6.0,1.11,Na,Na,Na,Na
2011,2015-2016,Sigortam.net ITU,Socar Spor,2016-02-16,74,68,Na,Na,Na,Na,1.71,2.0,Na,Na,Na,Na,Na,Na,Na,Na,1.71,2.09,Na,Na,Na,Na
2012,2015-2016,Final Spor,Gediz Universitesi,2016-02-16,73,76,Na,Na,Na,Na,4.5,1.16,Na,Na,Na,Na,Na,Na,Na,Na,4.75,1.17,Na,Na,Na,Na
2013,2015-2016,Bandirma Kirmizi,Akhisar Belediye,2016-02-14,80,77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.29,1.57,Na,Na,Na,Na
2014,2015-2016,Eskisehir,Adanaspor,2016-02-13,91,61,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.32,3.25,Na,Na,Na,Na
2015,2015-2016,Socar Spor,Istanbul DSI,2016-02-13,77,67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.42,2.75,Na,Na,Na,Na
2016,2015-2016,Acibadem Universitesi,Denizli Basket,2016-12-02,90,83,Na,Na,Na,Na,1.5,2.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2017,2015-2016,Ankara D.S.I.,Final Spor,2016-12-02,83,66,Na,Na,Na,Na,1.43,2.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2018,2015-2016,Gediz Universitesi,Best Balikesir,2016-12-02,76,74,Na,Na,Na,Na,1.43,2.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2019,2015-2016,Sakarya BB,Gediz Universitesi,2016-06-02,93,76,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.47,2.61,Na,Na,Na,Na
2020,2015-2016,Denizli Basket,Socar Spor,2016-06-02,72,64,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.32,3.3,Na,Na,Na,Na
2021,2015-2016,Adanaspor,Acibadem Universitesi,2016-06-02,78,82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,5.8,1.12,Na,Na,Na,Na
2022,2015-2016,Best Balikesir,Ankara D.S.I.,2016-06-02,88,71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.31,3.35,Na,Na,Na,Na
2023,2015-2016,Sigortam.net ITU,Tofas,2016-06-02,70,103,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,4.7,1.17,Na,Na,Na,Na
2024,2015-2016,Meliksah,Bandirma Kirmizi,2016-05-02,69,66,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.43,2.69,Na,Na,Na,Na
2025,2015-2016,Istanbul DSI,Afyon Belediye,2016-05-02,73,82,Na,Na,Na,Na,2.5,1.5,Na,Na,Na,Na,Na,Na,Na,Na,2.13,1.58,Na,Na,Na,Na
2026,2015-2016,Final Spor,Eskisehir,2016-05-02,70,81,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.97,1.79,Na,Na,Na,Na
2027,2015-2016,Gelisim Koleji,Akhisar Belediye,2016-05-02,69,72,Na,Na,Na,Na,1.37,2.95,Na,Na,Na,Na,Na,Na,Na,Na,1.48,2.56,Na,Na,Na,Na
2028,2015-2016,Bandirma Kirmizi,Sigortam.net ITU,2016-01-31,91,79,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.82,1.94,Na,Na,Na,Na
2029,2015-2016,Afyon Belediye,Denizli Basket,2016-01-30,65,67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,4.15,1.21,Na,Na,Na,Na
2030,2015-2016,Eskisehir,Best Balikesir,2016-01-30,76,80,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.27,1.59,Na,Na,Na,Na
2031,2015-2016,Akhisar Belediye,Meliksah,2016-01-30,84,87,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.39,2.88,Na,Na,Na,Na
2032,2015-2016,Acibadem Universitesi,Final Spor,2016-01-29,85,54,Na,Na,Na,Na,1.18,4.4,Na,Na,Na,Na,Na,Na,Na,Na,1.11,6.0,Na,Na,Na,Na
2033,2015-2016,Ankara D.S.I.,Sakarya BB,2016-01-29,84,79,Na,Na,Na,Na,3.25,1.33,Na,Na,Na,Na,Na,Na,Na,Na,3.3,1.32,Na,Na,Na,Na
2034,2015-2016,Gediz Universitesi,Gelisim Koleji,2016-01-29,94,71,Na,Na,Na,Na,1.31,3.3,Na,Na,Na,Na,Na,Na,Na,Na,1.26,3.65,Na,Na,Na,Na
2035,2015-2016,Socar Spor,Final Spor,2016-01-17,81,74,Na,Na,Na,Na,1.57,2.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2036,2015-2016,Bandirma Kirmizi,Istanbul DSI,2016-01-17,85,75,Na,Na,Na,Na,1.66,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2037,2015-2016,Eskisehir,Sakarya BB,2016-01-16,78,84,Na,Na,Na,Na,2.5,1.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2038,2015-2016,Tofas,Denizli Basket,2016-01-16,89,85,Na,Na,Na,Na,1.14,5.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2039,2015-2016,Akhisar Belediye,Sigortam.net ITU,2016-01-16,73,68,Na,Na,Na,Na,1.76,1.9,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2040,2015-2016,Acibadem Universitesi,Best Balikesir,2016-01-15,65,68,Na,Na,Na,Na,1.26,3.65,Na,Na,Na,Na,Na,Na,Na,Na,1.17,4.7,Na,Na,Na,Na
2041,2015-2016,Ankara D.S.I.,Gediz Universitesi,2016-01-15,75,87,Na,Na,Na,Na,2.7,1.41,Na,Na,Na,Na,Na,Na,Na,Na,2.98,1.37,Na,Na,Na,Na
2042,2015-2016,Gelisim Koleji,Meliksah,2016-01-15,73,66,Na,Na,Na,Na,1.43,2.65,Na,Na,Na,Na,Na,Na,Na,Na,1.4,2.85,Na,Na,Na,Na
2043,2015-2016,Denizli Basket,Bandirma Kirmizi,2016-09-01,84,71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.11,6.0,Na,Na,Na,Na
2044,2015-2016,Adanaspor,Tofas,2016-09-01,88,108,Na,Na,Na,Na,7.5,1.07,Na,Na,Na,Na,Na,Na,Na,Na,7.6,1.07,Na,Na,Na,Na
2045,2015-2016,Best Balikesir,Socar Spor,2016-09-01,79,73,Na,Na,Na,Na,1.31,3.3,Na,Na,Na,Na,Na,Na,Na,Na,1.38,2.9,Na,Na,Na,Na
2046,2015-2016,Sigortam.net ITU,Meliksah,2016-09-01,72,66,Na,Na,Na,Na,1.8,1.86,Na,Na,Na,Na,Na,Na,Na,Na,1.69,2.1,Na,Na,Na,Na
2047,2015-2016,Istanbul DSI,Akhisar Belediye,2016-08-01,85,84,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,3.3,1.32,Na,Na,Na,Na
2048,2015-2016,Acibadem Universitesi,Sakarya BB,2016-08-01,71,66,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.31,3.3,Na,Na,Na,Na
2049,2015-2016,Ankara D.S.I.,Gelisim Koleji,2016-08-01,64,76,Na,Na,Na,Na,1.47,2.55,Na,Na,Na,Na,Na,Na,Na,Na,1.52,2.47,Na,Na,Na,Na
2050,2015-2016,Gediz Universitesi,Eskisehir,2016-08-01,73,58,Na,Na,Na,Na,1.37,2.95,Na,Na,Na,Na,Na,Na,Na,Na,1.47,2.6,Na,Na,Na,Na
2051,2015-2016,Final Spor,Afyon Belediye,2016-08-01,68,66,Na,Na,Na,Na,1.76,1.9,Na,Na,Na,Na,Na,Na,Na,Na,1.68,2.09,Na,Na,Na,Na
2052,2015-2016,Meliksah,Istanbul DSI,2016-03-01,89,79,Na,Na,Na,Na,1.22,4.0,Na,Na,Na,Na,Na,Na,Na,Na,1.12,5.8,Na,Na,Na,Na
2053,2015-2016,Eskisehir,Ankara D.S.I.,2016-03-01,72,81,Na,Na,Na,Na,1.5,2.5,Na,Na,Na,Na,Na,Na,Na,Na,1.39,2.88,Na,Na,Na,Na
2054,2015-2016,Acibadem Universitesi,Gediz Universitesi,2016-03-01,76,77,Na,Na,Na,Na,1.26,3.65,Na,Na,Na,Na,Na,Na,Na,Na,1.21,4.15,Na,Na,Na,Na
2055,2015-2016,Afyon Belediye,Best Balikesir,2016-03-01,78,76,Na,Na,Na,Na,2.95,1.37,Na,Na,Na,Na,Na,Na,Na,Na,3.25,1.32,Na,Na,Na,Na
2056,2015-2016,Tofas,Final Spor,2016-03-01,95,72,Na,Na,Na,Na,1.05,8.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2057,2015-2016,Akhisar Belediye,Denizli Basket,2016-03-01,74,87,Na,Na,Na,Na,2.65,1.43,Na,Na,Na,Na,Na,Na,Na,Na,3.0,1.32,Na,Na,Na,Na
2058,2015-2016,Socar Spor,Sakarya BB,2016-03-01,96,98,Na,Na,Na,Na,2.95,1.37,Na,Na,Na,Na,Na,Na,Na,Na,3.25,1.32,Na,Na,Na,Na
2059,2015-2016,Gelisim Koleji,Sigortam.net ITU,2016-03-01,100,88,Na,Na,Na,Na,1.57,2.25,Na,Na,Na,Na,Na,Na,Na,Na,1.68,2.1,Na,Na,Na,Na
2060,2015-2016,Bandirma Kirmizi,Adanaspor,2016-03-01,88,82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2.44,1.51,Na,Na,Na,Na
2061,2015-2016,Sakarya BB,Afyon Belediye,2015-12-26,74,65,Na,Na,Na,Na,1.31,3.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2062,2015-2016,Denizli Basket,Meliksah,2015-12-26,60,67,Na,Na,Na,Na,1.05,8.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2063,2015-2016,Eskisehir,Gelisim Koleji,2015-12-26,81,94,Na,Na,Na,Na,1.31,3.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2064,2015-2016,Adanaspor,Akhisar Belediye,2015-12-26,87,85,Na,Na,Na,Na,2.65,1.43,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2065,2015-2016,Best Balikesir,Tofas,2015-12-26,57,75,Na,Na,Na,Na,4.4,1.18,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
2066,2015-2016,Ankara D.S.I.,Acibadem Universitesi,2015-12-25,58,68,Na,Na,Na,Na,5.75,1.11,Na,Na,Na,Na,Na,Na,Na,Na,7.6,1.09,Na,Na,Na,Na
2067,2015-2016,Gediz Universitesi,Socar Spor,2015-12-25,94,69,Na,Na,Na,Na,1.66,2.1,Na,Na,Na,Na,Na,Na,Na,Na,1.53,2.52,Na,Na,Na,Na
2068,2015-2016,Istanbul DSI,Sigortam.net ITU,2015-12-25,84,82,Na,Na,Na,Na,2.95,1.37,Na,Na,Na,Na,Na,Na,Na,Na,3.09,1.38,Na,Na,Na,Na
2069,2015-2016,Final Spor,Bandirma Kirmizi,2015-12-25,76,64,Na,Na,Na,Na,1.18,4.4,Na,Na,Na,Na,Na,Na,Na,Na,1.27,3.7,Na,Na,Na,Na
2070,2015-2016,Socar Spor,Ankara D.S.I.,2015-12-20,77,73,Na,Na,Na,Na,1.66,2.1,Na,Na,Na,Na,Na,Na,Na,Na,1.78,2.05,Na,Na,Na,Na
2071,2015-2016,Bandirma Kirmizi,Best Balikesir,2015-12-20,72,84,Na,Na,Na,Na,2.55,1.47,Na,Na,Na,Na,Na,Na,Na,Na,2.86,1.43,Na,Na,Na,Na
2072,2015-2016,Tofas,Sakarya BB,2015-12-19,92,68,Na,Na,Na,Na,1.18,4.4,Na,Na,Na,Na,Na,Na,Na,Na,1.19,4.8,Na,Na,Na,Na
2073,2015-2016,Afyon Belediye,Gediz Universitesi,2015-12-19,93,99,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.9,1.91,Na,Na,Na,Na
2074,2015-2016,Akhisar Belediye,Final Spor,2015-12-19,49,69,Na,Na,Na,Na,1.31,3.3,Na,Na,Na,Na,Na,Na,Na,Na,1.3,2.99,Na,Na,Na,Na
